Fuel Type Code,Station Name,Street Address,City,State,ZIP,EV Level1 EVSE Num,EV Level2 EVSE Num,EV DC Fast Count,Latitude,Longitude,EV Connector Types,Facility Type,EV Pricing
ELEC,Quik Park Columbia Garage LLC - Tesla Destination,250 W. 97th St,New York,NY,10025,,3,,40.795279,-73.971688,J1772 TESLA,PAY_GARAGE,Free
ELEC,Quik Park 40 Riverside Blvd - Tesla Destination,251 W 62nd St,New York,NY,10282,,3,,40.773464,-73.989532,J1772 TESLA,PAY_GARAGE,Free
ELEC,Rapidpark 25-27 Beekman Street - Tesla Destination,25-27 Beekman St,New York,NY,10038,,3,,40.710628,-74.006186,J1772 TESLA,PAY_GARAGE,Free
ELEC,Rapidpark 254 W 79th Street - Tesla Destination,254 W 79th St,New York,NY,10024,,3,,40.78386,-73.980521,J1772 TESLA,PAY_GARAGE,Free
ELEC,MPG 266 E 97 St - Tesla Destination,266 E 97th St,New York,NY,10021,,3,,40.784771,-73.946728,J1772 TESLA,PAY_GARAGE,Free
ELEC,Parkit 27 N Moore Street - Tesla Destination,27  N Moore St,New York,NY,10013,,3,,40.720215,-74.007465,J1772 TESLA,PAY_GARAGE,Free
ELEC,iPark 455 Central Park West - Tesla Destination,27  W 105th St,New York,NY,10025,,3,,40.797875,-73.961228,J1772 TESLA,PAY_GARAGE,Free
ELEC,Standard Parking 270 Greenwich - Tesla Destination,270 Greenwich St,New York,NY,10007,,3,,40.715543,-74.011435,J1772 TESLA,PAY_GARAGE,Free
ELEC,Icon Parking 279 East 65th Street - Tesla Destination,279 E 65th St,New York,NY,10065,,3,,40.764758,-73.962042,J1772 TESLA,PAY_GARAGE,Free
ELEC,ABM Parking Services 285 W 50th Street LLC - Tesla Destination,285 W 50th St,New York,NY,10019,,3,,40.762337,-73.985727,J1772 TESLA,PAY_GARAGE,Free
ELEC,Parkright 39 E 29th Street - Tesla Destination,29 East 29th St,New York,NY,10016,,3,,40.744551,-73.984535,J1772 TESLA,HOTEL,Free
ELEC,iPark 3 E 67th Street - Tesla Destination,3 E 67th St,New York,NY,10065,,3,,40.769386,-73.969137,J1772 TESLA,PAY_GARAGE,Free
ELEC,Icon Parking 30 W 63rd St - Tesla Destination,30 W 63rd St,New York,NY,10023,,2,,40.770769,-73.981573,TESLA,PAY_GARAGE,Free
ELEC,GGMC Parking Connaught - Tesla Destination,300  E 54th St,New York,NY,10022,,3,,40.756956,-73.966399,J1772 TESLA,PAY_GARAGE,Free
ELEC,Icon Parking 300 E 59th Street - Tesla Destination,300 E 59th St,New York,NY,10022,,3,,40.760421,-73.964418,J1772 TESLA,PAY_GARAGE,Free
ELEC,GGMC Parking E 74th Street - Tesla Destination,300  E 74th St,New York,NY,10021,,3,,40.769925,-73.957476,J1772 TESLA,PAY_GARAGE,Free
ELEC,Parkright 300 E 77th St - Tesla Destination,300 East 77th St,New York,NY,10075,,3,,40.771689,-73.955816,J1772 TESLA,HOTEL,Free
ELEC,Icon Parking 301 E 57 Street - Tesla Destination,301 E 57th St,New York,NY,10022,,3,,40.759484,-73.965206,J1772 TESLA,PAY_GARAGE,Free
ELEC,Parkit 301 E 64th - Tesla Destination,301 E 64th St,New York,NY,10065,,3,,40.76389,-73.961892,J1772 TESLA,PAY_GARAGE,Free
ELEC,Icon Parking 308 Greenwich - Tesla Destination,308 Greenwich St,New York,NY,10013,,3,,40.717568,-74.011042,J1772 TESLA,HOTEL,Free
ELEC,Parkit 310 E 11th Street - Tesla Destination,310  E 11th St,New York,NY,10003,,3,,40.729871,-73.98568,J1772 TESLA,PAY_GARAGE,Free
ELEC,Waldorf Astoria New York - Tesla Destination,310 Park Ave,New York,NY,10022,,2,,40.757047,-73.974455,TESLA,HOTEL,Free
ELEC,Quik Park 311 West Broadway LLC - Tesla Destination,311 W Broadway,New York,NY,10013,,2,,40.721638,-74.003781,TESLA,PAY_GARAGE,Free
ELEC,Icon Parking 322 23rd Street - Tesla Destination,318-322  E 23rd St,New York,NY,10010,,3,,40.737362,-73.980167,J1772 TESLA,PAY_GARAGE,Free
ELEC,Quik Park 32 Debrosses LLC - Tesla Destination,32 Debrosses St,New York,NY,10013,,3,,40.723702,-74.010335,J1772 TESLA,PAY_GARAGE,Free
ELEC,Glenwood Belmont Parking - Tesla Destination,320 E 46th St,New York,NY,10021,,2,,40.751784,-73.969463,J1772 TESLA,PAY_GARAGE,Free
ELEC,Champion Parking W 57th Street - Tesla Destination,320 W 57th St,New York,NY,10019,,3,,40.767194,-73.984544,J1772 TESLA,PAY_GARAGE,Free
ELEC,GGMC Parking 8 E 33rd St Garage - Tesla Destination,325  East 5th Ave,New York,NY,10016,,3,,40.74733,-73.984857,J1772 TESLA,PAY_GARAGE,Free
ELEC,Icon Parking E 48th Street - Tesla Destination,329 E 48th St,New York,NY,10017,,3,,40.75323,-73.96799,J1772 TESLA,PAY_GARAGE,Free
ELEC,Icon Parking 330 E 39th Street - Tesla Destination,330  E 39th St,New York,NY,10016,,3,,40.747123,-73.972257,J1772 TESLA,PAY_GARAGE,Free
ELEC,Icon Parking 330 W 58th Street - Tesla Destination,330  W 58th St,New York,NY,10019,,3,,40.767725,-73.983646,J1772 TESLA,PAY_GARAGE,Free
ELEC,Apple Parking 332 W 11th Street - Tesla Destination,332 W 11th St,New York,NY,10014,,3,,40.735404,-74.007717,TESLA,PAY_GARAGE,Free
ELEC,iPark NYC 333 E 38th NYU - Tesla Destination,333 E 38th St,New York,NY,10016,,3,,40.746891,-73.972547,J1772 TESLA,PAY_GARAGE,Free
ELEC,Standard Parking Gateway Plaza Garage - Tesla Destination,339 South End Ave,New York,NY,10280,,3,,40.710652,-74.016396,J1772 TESLA,PAY_GARAGE,Free
ELEC,MPG 340 East 93rd - Tesla Destination,340 E 93rd St,New York,NY,10128,,3,,40.781375,-73.946721,J1772 TESLA,PAY_GARAGE,Free
ELEC,Rapidpark 340 94th Street - Tesla Destination,340 E 94th St,New York,NY,10128,,3,,40.781961,-73.946209,J1772 TESLA,PAY_GARAGE,Free
ELEC,iPark NYC 345 East Garage - Tesla Destination,345 East 80th St,New York,NY,10075,,3,,40.773471,-73.952304,J1772 TESLA,PAY_GARAGE,Free
ELEC,Rapidpark 35 E 75th Street - Tesla Destination,35  E 75th St,New York,NY,10021,,3,,40.773815,-73.963696,J1772 TESLA,PAY_GARAGE,Free
ELEC,"The Carlyle Hotel, A Rosewood Hotel - Tesla Destination",35  E 76th St,New York,NY,10021,,2,,40.774308,-73.963182,J1772 TESLA,HOTEL,Free
ELEC,Quik Park 82nd Street LLC - Tesla Destination,350 E. 82nd St,New York,NY,10028,,3,,40.774316,-73.951909,J1772 TESLA,PAY_GARAGE,Free
ELEC,GGMC Parking 350 W 43rd Street Garage - Tesla Destination,350 West 43rd St,New York,NY,10036,,3,,40.758503,-73.991285,J1772 TESLA,PAY_GARAGE,Free
ELEC,Rapidpark 351 East 83rd - Tesla Destination,351  E 83rd,New York,NY,10028,,3,,40.775208,-73.950978,J1772 TESLA,PAY_GARAGE,Free
ELEC,Icon Parking 35-39 East 61st Street - Tesla Destination,35-39  E 61st St,New York,NY,10021,,3,,40.764876,-73.970102,J1772 TESLA,PAY_GARAGE,Free
ELEC,Icon 376 Greenwich Street - Tesla Destination,376 Greenwich St,New York,NY,10013,,3,,40.719814,-74.010394,J1772 TESLA,PAY_GARAGE,Free
ELEC,iPark NYU 377 E 33rd Street - Tesla Destination,377 E 33rd St,New York,NY,10016,,3,,40.743382,-73.974251,J1772 TESLA,PAY_GARAGE,Free
ELEC,Icon Parking 111 8th Ave Parking - Tesla Destination,385  W 15th St,New York,NY,10011,,4,,40.741669,-74.004397,TESLA,PAY_GARAGE,Free
ELEC,iPark 386 E 48th Street - Tesla Destination,386 E 48th St,New York,NY,11248,,3,,40.751772,-73.964999,J1772 TESLA,PAY_GARAGE,Free
ELEC,Icon Parking Wall Park - Tesla Destination,39  Exchange Pl,New York,NY,10005,,3,,40.706109,-74.010148,J1772 TESLA,PAY_GARAGE,Free
ELEC,GGMC Parking Carnegie Garage - Tesla Destination,40 E 94th St,New York,NY,10128,,3,,40.785524,-73.95496,J1772 TESLA,PAY_GARAGE,Free
ELEC,City Parking RL Mercer Street - Tesla Destination,40  Mercer St,New York,NY,10025,,3,,40.721244,-74.00092,J1772 TESLA,PAY_GARAGE,Free
ELEC,Icon Parking 40 W 26th Street - Tesla Destination,40 W 26th St,New York,NY,10010,,3,,40.743961,-73.989912,J1772 TESLA,PAY_GARAGE,Free
ELEC,iPark NYC 400 E 35th NYU - Tesla Destination,400 E 35th St,New York,NY,10016,,3,,40.744093,-73.972689,J1772 TESLA,PAY_GARAGE,Free
ELEC,Icon Liberty View Parking - Tesla Destination,400 Murray St,New York,NY,10016,,3,,40.716079,-74.015929,J1772 TESLA,PAY_GARAGE,Free
ELEC,Champion Parking 113 LLC - Tesla Destination,400 W 113th St,New York,NY,10025,,3,,40.804007,-73.960887,J1772 TESLA,PAY_GARAGE,Free
ELEC,Propark 401 W 110th Street - Tesla Destination,401 W 110th St,New York,NY,10025,,3,,40.802368,-73.961689,J1772 TESLA,PAY_GARAGE,Free
ELEC,Parkit 403 Lafayette St. - Tesla Destination,403 Lafayette St,New York,NY,10003,,3,,40.728137,-73.992393,J1772 TESLA,PAY_GARAGE,Free
ELEC,iPark 41 E 85th Street - Tesla Destination,41 E 85th St,New York,NY,10028,,3,,40.780305,-73.959091,J1772 TESLA,PAY_GARAGE,Free
ELEC,Rapidpark 411 W 55th Street - Tesla Destination,411 W 55th St,New York,NY,10019,,3,,40.767111,-73.987232,J1772 TESLA,PAY_GARAGE,Free
ELEC,GGMC Parking 415 E 79th - Tesla Destination,415 E 79th St,New York,NY,10075,,3,,40.772197,-73.95183,J1772 TESLA,PAY_GARAGE,Free
ELEC,Icon Parking Sutton 53 - Tesla Destination,417 E 53rd St,New York,NY,10022,,3,,40.755371,-73.963368,J1772 TESLA,PAY_GARAGE,Free
ELEC,Icon Parking Independent - Tesla Destination,417  E 71st St,New York,NY,10021,,3,,40.766976,-73.955645,J1772 TESLA,PAY_GARAGE,Free
ELEC,GMC Parking 420 E 53rd - Tesla Destination,420 E 53rd St,New York,NY,10022,,1,,40.755013,-73.963549,TESLA,PAY_GARAGE,Free
ELEC,Sutton Place North Garage - Tesla Destination,420 E 54th St,New York,NY,10022,,2,,40.755679,-73.963528,TESLA,PAY_GARAGE,Free
ELEC,imPark 422 E 79th Street - Tesla Destination,422  E 79th St,New York,NY,10075,,3,,40.771766,-73.951838,J1772 TESLA,PAY_GARAGE,Free
ELEC,Quik Park West 23rd Street Garage LLC - Tesla Destination,423-431  W 23rd St,New York,NY,10011,,3,,40.746762,-74.001428,J1772 TESLA,PAY_GARAGE,Free
ELEC,iPark NYC 425 E 58th Street - Tesla Destination,425 E 58th St,New York,NY,10022,,3,,40.758766,-73.961406,J1772 TESLA,PAY_GARAGE,Free
ELEC,City Parking E 61st Street - Tesla Destination,425 E 61st St,New York,NY,10065,,3,,40.760522,-73.959278,J1772 TESLA,PAY_GARAGE,Free
ELEC,ABM Parking 866 UN Plaza - Tesla Destination,430 E 49th St,New York,NY,10017,,3,,40.752516,-73.965347,J1772 TESLA,PAY_GARAGE,Free
ELEC,Quikpark 43-08 Crescent Street - Tesla Destination,43-08 Crescent St,New York,NY,11101,,3,,40.748762,-73.942538,J1772 TESLA,PAY_GARAGE,Free
ELEC,iPark NYC 44 Elizabeth Street - Tesla Destination,44 Elizabeth St,New York,NY,10013,,3,,40.716947,-73.996472,J1772 TESLA,PAY_GARAGE,Free
ELEC,Quik Park 86th St. LLC - Tesla Destination,444 E 86th St,New York,NY,10028,,3,,40.775975,-73.947732,J1772 TESLA,PAY_GARAGE,Free
ELEC,Rapidpark 480 Riverside (120th St) - Tesla Destination,480 Riverside Dr,New York,NY,10027,,3,,40.811206,-73.963782,J1772 TESLA,PAY_GARAGE,Free
ELEC,iPark NYC Central Harlem Garage Corp. - Tesla Destination,49 W 116th St,New York,NY,10026,,3,,40.801497,-73.94792,J1772 TESLA,PAY_GARAGE,Free
ELEC,Icon Parking 5 E 22nd Street - Tesla Destination,5  E 22nd St,New York,NY,10010,,3,,40.740794,-73.988885,J1772 TESLA,PAY_GARAGE,Free
ELEC,GGMC Parking Battery Place - Tesla Destination,50 Battery Pl,New York,NY,10280,,3,,40.706643,-74.018095,J1772 TESLA,PAY_GARAGE,Free
ELEC,GGMC Parking 50 E 79th St Garage - Tesla Destination,50 E 79th St,New York,NY,10075,,2,,40.775932,-73.961937,TESLA,PAY_GARAGE,Free
ELEC,MPG 500 West 30th - Tesla Destination,500 W 30th,New York,NY,10001,,3,,40.751987,-74.001701,J1772 TESLA,PAY_GARAGE,Free
ELEC,Roger Smith Hotel - Tesla Destination,501 Lexington Ave,New York,NY,10017,,1,,40.754735,-73.973361,TESLA,HOTEL,Free
ELEC,Icon Parking 51 W 22nd - Tesla Destination,51 W 22nd St,New York,NY,10010,,3,,40.742197,-73.992168,J1772 TESLA,PAY_GARAGE,Free
ELEC,Icon Parking E 72nd Street - Tesla Destination,515 E 72nd St,New York,NY,10021,,5,,40.766857,-73.952647,J1772 TESLA,PAY_GARAGE,Free
ELEC,Icon Parking 524 East 73rd - Tesla Destination,524 E 73rd St,New York,NY,10021,,3,,40.766741,-73.95193,J1772 TESLA,PAY_GARAGE,Free
ELEC,GGMC Parking 51-53 E 76th St Carlyle Hotel - Tesla Destination,53  E 76th St,New York,NY,10021,,2,,40.774265,-73.96278,J1772 TESLA,PAY_GARAGE,Free
ELEC,iPark 530 E 80th Street - Tesla Destination,530 E 80th St,New York,NY,10075,,3,,40.771136,-73.948252,J1772 TESLA,PAY_GARAGE,Free
ELEC,MPG 530 West 30th - Tesla Destination,530 W 30th,New York,NY,10001,,3,,40.752558,-74.002736,J1772 TESLA,PAY_GARAGE,Free
ELEC,Icon Parking E 88th Street - Tesla Destination,536 E 88th St,New York,NY,10128,,3,,40.776302,-73.944521,J1772 TESLA,PAY_GARAGE,Free
ELEC,Icon Parking 54 Murray Street - Tesla Destination,54 Murray St,New York,NY,10007,,3,,40.714121,-74.009808,J1772 TESLA,PAY_GARAGE,Free
ELEC,Standard Parking 800 6th Ave - Tesla Destination,54 W 28th St,New York,NY,10001,,3,,40.745449,-73.989622,J1772 TESLA,PAY_GARAGE,Free
ELEC,Loews Regency New York - Tesla Destination,540 Park Ave,New York,NY,10065,,3,,40.764608,-73.969355,J1772 TESLA,HOTEL,Free
ELEC,MPG 543 W 110th Street Garage - Tesla Destination,543  W 110th St,New York,NY,10025,,3,,40.804167,-73.965894,J1772 TESLA,PAY_GARAGE,Free
ELEC,iPark NYC 549 W 23rd Street - Tesla Destination,549  W 23rd St,New York,NY,10011,,3,,40.748931,-74.006078,J1772 TESLA,PAY_GARAGE,Free
ELEC,Icon Parking 55 W 14th Street - Tesla Destination,55 W 14th St,New York,NY,10011,,3,,40.737266,-73.99611,J1772 TESLA,PAY_GARAGE,Free
ELEC,GGMC Parking - 550 W 25th - Tesla Destination,550  W 25th St,New York,NY,10001,,2,,40.749666,-74.005485,J1772 TESLA,PAY_GARAGE,Free
ELEC,iPark Eleventh Avenue Garage Corp. - Tesla Destination,552 W 30th St,New York,NY,10001,,3,,40.752693,-74.002954,J1772 TESLA,PAY_GARAGE,Free
ELEC,Icon Parking 560 Third Ave - Tesla Destination,560 3rd Ave,New York,NY,10016,,3,,40.748094,-73.976864,J1772 TESLA,HOTEL,Free
ELEC,Rapidpark 575 1st Avenue - Tesla Destination,575 1st Ave,New York,NY,10016,,3,,40.742761,-73.974554,J1772 TESLA,PAY_GARAGE,Free
ELEC,Parkit 575 Washington - Tesla Destination,575 Washington St,New York,NY,10014,,6,,40.729474,-74.008847,J1772 TESLA,PAY_GARAGE,Free
ELEC,Standard Parking 58 W 58th Street - Tesla Destination,58 W 58th St,New York,NY,10019,,3,,40.764459,-73.976349,J1772 TESLA,PAY_GARAGE,Free
ELEC,iPark 59-63 Allen Street - Tesla Destination,59-63 Allen St,New York,NY,10002,,3,,40.717124,-73.99201,J1772 TESLA,PAY_GARAGE,Free
ELEC,Champion Parking 90 LLC - Tesla Destination,60 E 90th St,New York,NY,10028,,3,,40.783085,-73.956304,J1772 TESLA,PAY_GARAGE,Free
ELEC,Champion Parking 60 East End Avenue - Tesla Destination,60 East End Ave,New York,NY,10028,,3,,40.772794,-73.946969,J1772 TESLA,PAY_GARAGE,Free
ELEC,RapidPark 600 Columbus Ave - Tesla Destination,600 Columbus Ave,New York,NY,10128,,3,,40.788716,-73.970934,J1772 TESLA,PAY_GARAGE,Free
ELEC,Quik Park 600 West 42nd Street (Silver Towers) LLC - Tesla Destination,600 W 42nd St,New York,NY,10036,,3,,40.760809,-73.998773,J1772 TESLA,PAY_GARAGE,Free
ELEC,"MTP Parking, The Helena - Tesla Destination",601  W 57th St,New York,NY,10019,,2,,40.770771,-73.991789,TESLA,PAY_GARAGE,Free
ELEC,Champion Parking 60 E 8th - Tesla Destination,60-68 E 8th St,New York,NY,10003,,3,,40.730501,-73.993075,J1772 TESLA,PAY_GARAGE,Free
ELEC,iPark NYC 61 Jane Street - Tesla Destination,61 Jane St,New York,NY,10014,,3,,40.738222,-74.005908,J1772 TESLA,PAY_GARAGE,Free
ELEC,Parkit 10 Wooster St. - Tesla Destination,6-10 Wooster St,New York,NY,10013,,3,,40.721131,-74.00357,J1772 TESLA,PAY_GARAGE,Free
ELEC,imPark 611 E 83rd Street - Tesla Destination,611 E 83rd St,New York,NY,10028,,3,,40.772931,-73.945552,J1772 TESLA,PAY_GARAGE,Free
ELEC,MTP 625 W 57th Street - Tesla Destination,625  W 57th St,New York,NY,10019,,3,,40.771431,-73.992964,TESLA,PAY_GARAGE,Free
ELEC,Icon Parking University 10 Parking - Tesla Destination,63  E 9th St,New York,NY,10003,,3,,40.731544,-73.992045,J1772 TESLA,PAY_GARAGE,Free
ELEC,Parkright 670 W 43rd Street - Tesla Destination,670 W 43rd St,New York,NY,10036,,3,,40.762316,-74.000256,J1772 TESLA,HOTEL,Free
ELEC,Quik Park Little West LLC - Tesla Destination,70 Little West St,New York,NY,10280,,3,,40.706976,-74.016962,J1772 TESLA,PAY_GARAGE,Free
ELEC,Rapidpark 70 Riverside Dr - Tesla Destination,70 Riverside Dr,New York,NY,10024,,2,,40.785014,-73.982037,TESLA,PAY_GARAGE,Free
ELEC,The Peninsula Hotel New York - Tesla Destination,700 5th Ave,New York,NY,10019,,1,,40.76178,-73.975057,TESLA,HOTEL,Free
ELEC,Parkright 738 Greenwich Street - Tesla Destination,738 Greenwich St,New York,NY,10014,,3,,40.735165,-74.007231,J1772 TESLA,PAY_GARAGE,Free
ELEC,iPark 650 Parking Corp - Tesla Destination,80  E 67th St,New York,NY,10065,,3,,40.767935,-73.96671,J1772 TESLA,PAY_GARAGE,Free
ELEC,Icon Parking 70 Gold Street - Tesla Destination,80 Gold St,New York,NY,10038,,3,,40.709609,-74.004401,J1772 TESLA,PAY_GARAGE,Free
ELEC,Icon 80 Riverside Blvd - Tesla Destination,80 Riverside Blvd,New York,NY,10069,,3,,40.775054,-73.989946,J1772 TESLA,PAY_GARAGE,Free
ELEC,Quik Park 808 Garage LLC - Tesla Destination,808 Columbus Ave,New York,NY,10025,,3,,40.795214,-73.966003,J1772 TESLA,PAY_GARAGE,Free
ELEC,"The Standard, High Line - Tesla Destination",848  Washington St,New York,NY,10014,,3,,40.740828,-74.008074,J1772 TESLA,HOTEL,Free
ELEC,Chelnik Parking NYC 880 5th - Tesla Destination,880 5th Ave,New York,NY,10021,,2,,40.770385,-73.968296,TESLA,PAY_GARAGE,Free
ELEC,Icon 9-11 Park Ave - Tesla Destination,9 - 11 Park Ave,New York,NY,10016,,3,,40.747207,-73.980743,J1772 TESLA,PAY_GARAGE,Free
ELEC,Rapidpark 9-11 W 100th Street - Tesla Destination,9 W 100th St,New York,NY,10024,,3,,40.794681,-73.963228,J1772 TESLA,PAY_GARAGE,Free
ELEC,Quik Park West 57 LLC - Tesla Destination,9 W 57th St,New York,NY,10019,,3,,40.763888,-73.97499,J1772 TESLA,PAY_GARAGE,Free
ELEC,GGMC Parking Stewart House Garage - Tesla Destination,91 East 9th St,New York,NY,10003,,3,,40.73099,-73.990963,J1772 TESLA,PAY_GARAGE,Free
ELEC,Rapidpark 920 Park Avenue - Tesla Destination,920 Park Ave,New York,NY,10025,,3,,40.776673,-73.960253,J1772 TESLA,PAY_GARAGE,Free
ELEC,MPG 923 5th Ave - Tesla Destination,923 5th Ave,New York,NY,10021,,3,,40.773173,-73.966026,J1772 TESLA,PAY_GARAGE,Free
ELEC,GGMC The Cove - Tesla Destination,99 Battery Pl,New York,NY,10280,,3,,40.707624,-74.016593,J1772 TESLA,PAY_GARAGE,Free
ELEC,Icon Parking 990 Ave of the Americas - Tesla Destination,990 Avenue of the Americas,New York,NY,10018,,3,,40.751363,-73.986389,J1772 TESLA,OFFICE_BLDG,Free
ELEC,Red Coach Inn - Tesla Destination,2 Buffalo Ave,Niagara Falls,NY,14303,,2,,43.084562,-79.063781,TESLA,INN,Free
ELEC,The Alpine Lodge - Tesla Destination,264 Main St,North Creek,NY,12853,,2,,43.700216,-73.986141,TESLA,HOTEL,Free
ELEC,Great Pines - Tesla Destination,4920  State Route 28,Old Forge,NY,13420,,4,,43.758812,-74.859153,TESLA,HOTEL,Free
ELEC,Holiday Inn Express Olean - Tesla Destination,101 Main St,Olean,NY,14760,,3,,42.087509,-78.42909,J1772 TESLA,HOTEL,Free
ELEC,Best Western Plus University Inn - Tesla Destination,3051 W State St,Olean,NY,14760,,3,,42.07645,-78.46697,J1772 TESLA,HOTEL,Free
ELEC,Fairfield Inn & Suites by Marriott Olean - Tesla Destination,3270 W State St,Olean,NY,14760,,3,,42.080327,-78.47779,J1772 TESLA,HOTEL,Free
ELEC,Hampton Inn Oneonta - Tesla Destination,225 River St,Oneonta,NY,13820,,2,,42.444012,-75.086447,TESLA,HOTEL,Free
ELEC,Home2 Suites by Hilton Oswego - Tesla Destination,252 NY-104,Oswego,NY,13126,,3,,43.46005493,-76.48272811,J1772 TESLA,HOTEL,Free
ELEC,Hampton Inn Corning/Painted Post - Tesla Destination,248 Town Center Rd,Painted Post,NY,14870,,3,,42.149988,-77.108033,J1772 TESLA,HOTEL,Free
ELEC,Holiday Inn Express Painted Post - Corning Area - Tesla Destination,9775 Victory Hwy,Painted Post,NY,14870,,3,,42.171472,-77.107184,J1772 TESLA,HOTEL,Free
ELEC,Pindar Vineyards - Tesla Destination,37645 NY-25,Peconic,NY,11958,,1,,41.034704,-72.46969,TESLA,BREWERY_DISTILLERY_WINERY,Free
ELEC,La Belle Vie Bed & Breakfast - Tesla Destination,208 Main St,Penn Yan,NY,14527,,2,,42.663782,-77.056454,TESLA,B_AND_B,Free
ELEC,"Best Western Plus, Plattsburgh - Tesla Destination",446 Route #3,Plattsburgh,NY,12901,,2,,44.69659,-73.49153,TESLA,HOTEL,Free
ELEC,Cedar Lakes Estate - Tesla Destination,1 Team USA Wy,Port Jervis,NY,12771,,4,,41.346021,-74.638058,J1772 TESLA,HOTEL,Free
ELEC,Hampton Inn Potsdam - Tesla Destination,169 Market St,Potsdam,NY,13676,,3,,44.682982,-74.987514,J1772 TESLA,HOTEL,Free
ELEC,Home 2 Suites Queensbury - Tesla Destination,524 Aviation Rd,Queensbury,NY,12804,,4,,43.32838,-73.681677,J1772 TESLA,HOTEL,Free
ELEC,Smoky Rock BBQ - Tesla Destination,6367 Mill St,Rhinebeck,NY,12572,,3,,41.925496,-73.913269,TESLA,RESTAURANT,Free
ELEC,Jedediah Hawkins Inn - Tesla Destination,400 S Jamesport Ave,Riverhead,NY,11901,,1,,40.947089,-72.579622,TESLA,INN,Free
ELEC,Hyatt Place Long Island / East End - Tesla Destination,451 E Main St,Riverhead,NY,11901,,2,,40.918664,-72.656139,TESLA,HOTEL,Free
ELEC,Fairfield Inn by Marriott Rochester Airport - Tesla Destination,1200 Brooks Ave,Rochester,NY,14623,,4,,43.12756,-77.665112,J1772 TESLA,HOTEL,Free
ELEC,"Country Inn & Suites By Carlson, Rochester-Pittsford - Tesla Destination",2835 Monroe Ave,Rochester,NY,14618,,3,,43.111488,-77.548676,TESLA,HOTEL,Free
ELEC,Fairfield Inn & Suites by Marriott Rochester West - Tesla Destination,400 Paddy Creek Cir,Rochester,NY,14623,,3,,43.204373,-77.673253,J1772 TESLA,HOTEL,Free
ELEC,Fairfield Inn by Marriott Rochester South - Tesla Destination,4695 W Henrietta Rd,Rochester,NY,14623,,3,,43.059322,-77.651957,J1772 TESLA,HOTEL,Free
ELEC,Ellwanger Estate Bed & Breakfast - Tesla Destination,625 Mt Hope Ave,Rochester,NY,14620,,1,,43.13755,-77.615609,TESLA,B_AND_B,Free
ELEC,"Country Inn & Suites by Radisson, Rochester Airport - Tesla Destination",797 E Henrietta Rd,Rochester,NY,14623,,3,,43.10442,-77.616685,J1772 TESLA,HOTEL,Free
ELEC,Holiday Inn Hotel & Suites Rochester - Marketplace - Tesla Destination,800 Jefferson Rd,Rochester,NY,14623,,3,,43.087417,-77.616929,J1772 TESLA,HOTEL,Free
ELEC,Best Western Rochester Marketplace Inn - Tesla Destination,940 Jefferson Rd,Rochester,NY,14623,,3,,43.087708,-77.613092,J1772 TESLA,HOTEL,Free
ELEC,"Home2 Suites by Hilton Rochester Henrietta, NY - Tesla Destination",999 Jefferson Rd,Rochester,NY,14623,,3,,43.086754,-77.610599,J1772 TESLA,HOTEL,Free
ELEC,Hampton Inn Rome - Tesla Destination,1352 Floyd Ave,Rome,NY,13441,,3,,43.222098,-75.421363,J1772 TESLA,HOTEL,Free
ELEC,Wingate By Wyndham Rome - Tesla Destination,90 Dart Cir,Rome,NY,13441,,3,,43.209127,-75.412926,J1772 TESLA,HOTEL,Free
ELEC,Serendipity Labs Inc. - Tesla Destination,80 Theodore Fremd Ave,Rye,NY,10580,,1,,40.983031,-73.687987,TESLA,OFFICE_BLDG,Free
ELEC,Baron's Cove - Tesla Destination,31 W Water St,Sag Harbor,NY,11963,,1,,41.000092,-72.30043,TESLA,OTHER_ENTERTAINMENT,Free
ELEC,The Point Resort - Tesla Destination,222 Beaverwood Rd,Saranac Lake,NY,12983,,3,,44.303141,-74.330399,J1772 TESLA,HOTEL,Free
ELEC,Saratoga Auto Museum - Tesla Destination,110 Ave of the Pines,Saratoga Springs,NY,12866,,2,,43.057371,-73.804293,TESLA,MUSEUM,Free
ELEC,Gideon Putnam Resort and Spa - Tesla Destination,24  Gideon Putnam Rd,Saratoga Springs,NY,12866,,3,,43.057104,-73.79831,J1772 TESLA,HOTEL,Free
ELEC,Embassy Suites by Hilton Saratoga Springs - Tesla Destination,86 Congress St,Saratoga Springs,NY,12866,,2,,43.07885,-73.789832,J1772 TESLA,HOTEL,Free
ELEC,Sunset Beach Hotel - Tesla Destination,35 Shore Rd,Shelter Island,NY,11964,,3,,41.073469,-72.364514,J1772 TESLA,HOTEL,Free
ELEC,"Mirbeau Inn & Spa, Skaneateles - Tesla Destination",851 Genesee Street Rd,Skaneateles,NY,13152,,3,,42.944626,-76.443793,J1772 TESLA,HOTEL,Free
ELEC,Sebonack Golf Club - Tesla Destination,405 Sebonac Rd,Southampton,NY,11968,,1,,40.902715,-72.450378,TESLA,REC_SPORTS_FACILITY,Free
ELEC,Angelina's Ristorante - Tesla Destination,399 Ellis St,Staten Island,NY,10307,,3,,40.51337,-74.25137,TESLA,RESTAURANT,Free
ELEC,Crowne Plaza Suffern-Mahwah - Tesla Destination,3 Executive Blvd,Suffern,NY,10901,,4,,41.118791,-74.113794,J1772 TESLA,HOTEL,Free
